scan_order,candidate_key,kWp,battery,NPV_COP,payback_years,capex_client,self_consumption_ratio,self_sufficiency_ratio,annual_import_kwh,annual_export_kwh,peak_ratio,best_battery_for_kwp
48,5.400::BAT-30,5.4,BAT-30,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
49,5.400::BAT-31,5.4,BAT-31,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
50,5.400::BAT-32,5.4,BAT-32,184918215.17090574,4.166666666666667,31860000.000000004,0.353096286075849,0.35309628607584886,15862.079065420185,0.0,0.5552228234551889,False
34,5.400::None,5.4,None,182845882.6396979,4.25,31860000.000000004,0.34795620496729945,0.3479562049672994,15988.11385420182,140.03865420181688,0.5552228234551889,False
52,6.000::BAT-5,6.0,BAT-5,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,True
53,6.000::BAT-10,6.0,BAT-10,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
54,6.000::BAT-15,6.0,BAT-15,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
55,6.000::BAT-20,6.0,BAT-20,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
56,6.000::BAT-21,6.0,BAT-21,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
57,6.000::BAT-22,6.0,BAT-22,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
58,6.000::BAT-23,6.0,BAT-23,205335967.44100592,4.166666666666667,35400000.0,0.3921339912239743,0.3921339912239742,14904.874535188152,0.0,0.6169142482835432,False
